region,lat,lng,nodos,golden
Region4,19.440689,-99.14617,2,12
Region5,19.440836,-98.947401,2,0
Region9,19.44117,-99.143881,2,87
Region9,19.44125,-99.115777,2,43.5
Region6,19.441409,-99.204518,1,12
Region9,19.44143,-99.20206,1,62
Region6,19.441491,-99.20139,2,12
Region4,19.44152,-99.077469,3,41.3333333333
Region9,19.4416669,-99.1824214,1,62
Region7,19.441706,-99.161096,4,100
Region5,19.442189,-99.173674,1,62
Region6,19.442519,-99.112488,1,12
Region5,19.442528,-99.1555,3,33
Region9,19.442548,-99.211303,1,62
Region9,19.4427581,-99.19608,3,49.6666666667
Region4,19.4427694,-102.0760194,1,12
Region9,19.4429406,-99.1303,1,62
Region6,19.443116,-99.163855,1,12
Region9,19.443136,-99.19189,2,37
Region7,19.44325,-99.13125,2,100
Region5,19.4433489,-99.1438386,1,62
Region7,19.443652,-99.075666,1,25
Region4,19.443726,-99.211126,1,12
Region7,19.444179,-99.11781,1,25
Region9,19.444189,-99.215473,2,62
Region9,19.444331,-99.199681,2,81
Region7,19.4444,-99.1674,1,100
Region1,19.444546,-99.19208,1,62
Region9,19.444913,-99.179954,1,87
Region8,19.445146,-99.145389,2,100
Region9,19.445275,-99.157514,1,62
Region9,19.4455,-99.1836,2,43.5
Region5,19.445821,-99.125313,1,62
Region9,19.4464072,-99.0845181,1,50
Region7,19.4466778,-99.0931444,1,100
Region5,19.446727,-100.342165,1,100
Region5,19.446897,-99.13154,3,24.6666666667
Region8,19.446917,-99.175431,1,100
Region9,19.447065,-99.217039,2,43.5
Region9,19.447264,-99.202364,1,62
Region9,19.4472731,-99.0667153,1,62
Region6,19.447768,-99.283477,1,62
Region6,19.447861,-99.151975,4,62
Region6,19.448128,-99.152161,1,75
Region6,19.448271,-99.076364,1,12
Region4,19.448503,-99.179894,2,12
Region9,19.4487028,-99.1748694,1,62
Region9,19.4490522,-99.1648986,1,62
Region7,19.449059,-99.172108,1,100
Region5,19.44919,-99.184,1,62
Region9,19.4492639,-98.9502222,1,50
Region5,19.449601,-103.503403,1,100
Region7,19.449862,-99.302333,1,62
Region9,19.4503431,-99.2027689,1,50
Region9,19.45045,-99.0557167,2,43.5
Region9,19.450583,-99.195056,2,93.5
Region6,19.4506389,-98.8761944,2,68.5
Region6,19.451164,-99.123256,1,62
Region9,19.451897,-99.219414,2,62
Region5,19.4519722,-99.1462333,3,87.3333333333
Region9,19.4519756,-99.1466639,1,50
Region9,19.452319,-99.107061,2,43.5
Region8,19.4525166,-99.277575,1,100
Region9,19.4525786,-99.1717511,2,37.5
Region9,19.452598,-99.154561,1,62
Region6,19.452606,-99.219681,1,75
Region9,19.4534167,-99.1277194,1,62
Region9,19.453522,-99.073192,2,43.5
Region6,19.453806,-99.152975,1,12
Region4,19.453863,-99.13176,2,18.5
Region9,19.4543833,-99.2414139,2,6
Region9,19.454663,-99.216362,2,56
Region9,19.4548306,-99.2074639,1,62
Region9,19.454986,-99.115336,2,37
Region9,19.455026,-99.270449,2,56
Region5,19.455173,-99.217709,1,62
Region8,19.455264,-99.143222,2,100
Region8,19.4555222,-99.0887694,1,100
Region9,19.455736,-99.084006,3,24.6666666667
Region9,19.4558944,-99.1952361,3,41.3333333333
Region5,19.456045,-99.162765,2,43.5
Region6,19.456341,-99.198004,4,12
Region6,19.456341,-99.198004,1,12
Region9,19.456439,-99.220688,1,62
Region5,19.456641,-99.150109,1,62
Region6,19.456945,-99.068949,1,12
Region9,19.45698,-99.2336,1,62
Region7,19.457042,-99.181651,1,100
Region9,19.45711,-100.05496,1,12
Region9,19.4576306,-99.1370194,3,8
Region9,19.457641,-99.14865,1,87
Region9,19.458579,-99.10614,1,62
Region8,19.458763,-99.203153,2,100
Region8,19.4589417,-99.1673694,1,100
Region5,19.45899,-98.90929,1,62
Region9,19.4590111,-99.2563528,3,28.6666666667
Region7,19.45925,-99.2704722,1,25
Region9,19.45943,-99.195621,1,62
Region9,19.459536,-99.172302,1,87
Region6,19.459562,-99.197147,1,12
Region7,19.45959,-99.188169,2,100
Region8,19.459592,-99.215899,2,100
Region7,19.4599028,-99.1876722,1,25
Region5,19.460357,-99.284857,1,62
Region7,19.460444,-96.953801,1,100
Region9,19.46045,-99.211331,1,50
Region9,19.4611111,-99.1628333,1,62
Region8,19.461394,-99.126044,1,100
Region8,19.461436,-99.198442,1,100
Region9,19.461769,-99.138261,1,50
Region5,19.461908,-99.212726,2,81
Region6,19.4622278,-99.2301417,1,12
Region9,19.462289,-99.198031,1,62
Region9,19.46256,-99.1081,2,43.5
Region9,19.4627331,-99.1897469,1,62
Region7,19.462933,-96.938949,1,100
Region9,19.4629703,-99.2299786,1,62
Region9,19.463232,-99.129842,1,50
Region9,19.4632506,-99.1548547,1,62
Region9,19.463325,-99.146313,1,62
Region4,19.463491,-99.212887,2,6
Region5,19.464014,-103.467171,1,62
Region5,19.464075,-100.3395,1,100
Region9,19.464175,-99.102797,1,62
Region9,19.464294,-99.139722,1,25
Region9,19.4643528,-98.8936222,3,20.6666666667
Region5,19.465297,-99.220736,1,62
Region9,19.465438,-99.273995,1,62
Region9,19.465527,-99.169515,1,62
Region6,19.465528,-99.18261,1,62
Region9,19.465851,-99.137047,1,62
Region9,19.4658525,-99.1199661,1,62
Region7,19.46589,-99.14333,2,25
Region9,19.46591,-99.0905,1,50
Region9,19.466039,-99.208872,1,62
Region8,19.466325,-99.081861,1,100
Region7,19.466375,-99.042969,1,25
Region7,19.466695,-99.224278,1,100
Region6,19.4672,-99.1746944,1,12
Region4,19.467488,-99.177153,2,18.5
Region9,19.4677108,-99.3100928,1,62
Region9,19.4687778,-99.1878944,1,50
Region8,19.469082,-99.156977,1,100
Region6,19.469267,-99.245803,2,81
Region7,19.469435,-99.055235,1,100
Region9,19.469467,-99.162806,1,50
Region9,19.469472,-99.155465,2,81
Region6,19.470101,-100.507492,1,62
Region8,19.470153,-99.136891,2,100
Region9,19.47022,-99.10911,2,43.5
Region9,19.47097,-99.14094,1,50
Region9,19.471399,-99.2511,1,50
Region9,19.471477,-99.10567,1,50
Region9,19.471734,-99.140501,2,81
Region9,19.471847,-99.226731,2,81
Region9,19.471896,-99.191128,1,87
Region9,19.473038,-99.131343,2,56
Region9,19.473228,-99.15505,1,62
Region9,19.4733111,-99.1227472,1,62
Region9,19.47377,-99.081,1,25
Region6,19.47421,-99.23645,1,12
Region9,19.474563,-99.209885,1,62
Region6,19.474825,-101.6045222,1,12
Region9,19.475157,-99.191496,3,37.3333333333
Region9,19.4756306,-99.1832611,1,87
Region4,19.4760278,-99.2758611,2,18.5
Region9,19.476236,-99.090097,2,81
Region9,19.476267,-99.048174,1,62
Region9,19.47642,-99.22848,1,87
Region9,19.4764783,-99.0903483,1,62
Region8,19.476533,-99.175406,1,12
Region5,19.4766125,-99.1638675,1,62
Region8,19.47691,-99.132171,2,100
Region7,19.477051,-99.10206,2,56
Region5,19.477341,-99.147973,1,62
Region9,19.477692,-99.125307,3,24.6666666667
Region8,19.478456,-99.277503,1,100
Region6,19.478916,-99.119663,1,62
Region9,19.479578,-99.234958,2,81
Region9,19.47972,-99.221972,1,62
Region9,19.47975,-99.234333,1,62
Region9,19.479757,-99.266193,1,37
Region9,19.4800461,-99.1155483,1,62
Region9,19.480311,-99.136034,2,43.5
Region9,19.48035,-99.1239,1,50
Region9,19.481386,-99.189269,7,56.8571428571
Region9,19.481929,-99.271772,1,62
Region9,19.481982,-99.186262,1,87
Region9,19.481994,-99.184099,2,43.5
Region9,19.4826722,-99.0709222,1,62
Region9,19.483053,-99.037789,1,62
Region7,19.483208,-98.297912,1,25
Region8,19.4833528,-99.2084528,1,62
Region9,19.4837777,-99.096611,1,62
Region7,19.483874,-99.184282,2,25
Region9,19.4838944,-99.1186583,2,62
Region1,19.484038,-99.18192,1,62
Region9,19.48422,-99.133116,1,62
Region9,19.484621,-99.036534,1,0
Region8,19.485063,-99.125537,1,100
Region5,19.48516,-99.19041,1,100
Region9,19.486133,-99.1311,1,62
Region9,19.486232,-99.130911,4,87
Region8,19.4865139,-99.0863233,1,100
Region9,19.48686,-99.73602,1,50
Region9,19.4869917,-99.2184472,1,50
Region9,19.48765,-99.2727833,1,62
Region9,19.487706,-99.122259,1,62
Region9,19.487708,-99.129786,1,62
Region9,19.488074,-99.256424,1,62
Region5,19.488499,-99.143818,1,62
Region9,19.489131,-99.048476,1,87
Region9,19.4893583,-99.1653861,1,62
Region9,19.489956,-99.10016,1,50
Region7,19.4901611,-99.0725444,2,25
Region9,19.49025,-99.1953056,3,4
Region9,19.490333,-99.133296,2,50
Region9,19.490528,-99.100028,3,87.3333333333
Region6,19.49063,-99.04785,1,12
Region9,19.490858,-99.195916,1,62
Region5,19.4909128,-99.1352825,1,62
Region9,19.491176,-99.141186,2,43.5
Region5,19.4914,-99.153395,1,62
Region5,19.4915833,-101.7601389,1,62
Region9,19.49163,-99.335847,1,75
Region4,19.49182,-98.053717,3,41.3333333333
Region6,19.492019,-99.133708,1,62
Region5,19.492458,-99.236426,3,37
Region9,19.492619,-99.058521,2,43.5
Region9,19.492833,-99.121439,3,58
Region9,19.493056,-99.159536,1,62
Region7,19.4934806,-99.2454194,2,43.5
Region9,19.49372,-99.169807,1,50
Region8,19.493994,-99.3079,1,100
Region6,19.494102,-99.127235,1,12
Region9,19.4941392,-99.1271761,1,62
Region5,19.49448,-100.38744,1,100
Region9,19.494811,-99.283717,1,62
Region6,19.49518,-99.0183,1,12
Region5,19.495259,-101.336728,1,100
Region9,19.495864,-99.236081,1,62
Region9,19.4958642,-99.0649056,2,62
Region9,19.4962722,-98.8360778,2,43.5
Region9,19.49647,-99.176716,1,87
Region9,19.49711,-99.083479,1,87
Region9,19.497231,-99.089583,1,12
Region9,19.497543,-99.188337,1,62
Region9,19.497576,-99.175413,1,50
Region8,19.497776,-99.184237,1,100
Region9,19.4978,-99.24409,1,62
Region8,19.497833,-99.198861,1,100
Region9,19.498011,-99.236339,1,0
Region9,19.498311,-99.147686,2,81
Region9,19.498368,-99.154796,2,43.5
Region9,19.498561,-99.117746,1,62
Region9,19.4986528,-99.092675,1,12
Region8,19.499036,-96.84378,2,100
Region9,19.499817,-99.171423,2,43.5
Region9,19.500392,-99.131444,1,50
Region9,19.5005833,-99.2017222,1,62
Region9,19.501,-99.082694,1,62
Region7,19.501402,-99.157584,1,25
Region9,19.501827,-99.270744,1,87
Region9,19.502086,-99.126633,2,43.5
Region7,19.50214,-99.20459,3,25
Region9,19.5022428,-99.0411758,1,62
Region9,19.502291,-99.204684,1,87
Region9,19.502439,-99.077015,1,62
Region7,19.502491,-99.178621,1,25
Region9,19.5025,-99.212392,1,62
Region7,19.502641,-99.176141,1,25
Region9,19.503147,-99.047563,1,62
Region9,19.503153,-99.031419,2,37
Region6,19.503155,-101.64156,1,87
Region7,19.504288,-99.041503,2,100
Region8,19.504363,-99.230881,1,100
Region9,19.504405,-99.2312153,1,12
Region7,19.504808,-99.176988,1,25
Region7,19.505166,-99.205009,1,25
Region9,19.505217,-99.224292,1,62
Region9,19.505808,-98.885593,2,81
Region9,19.505916,-98.895028,1,62
Region9,19.5062,-99.25655,1,62
Region9,19.506219,-99.144639,1,87
Region9,19.5066778,-98.9025694,2,43.5
Region7,19.506869,-96.862669,1,25
Region9,19.507842,-99.262649,3,33
Region5,19.507845,-99.1451381,1,62
Region9,19.50817,-99.23722,1,62
Region4,19.508439,-99.224706,2,12
Region8,19.508931,-90.704414,1,100
Region9,19.509222,-99.044306,1,87
Region5,19.5094,-99.0223,1,100
Region9,19.509458,-99.229503,1,62
Region9,19.509769,-99.04964,2,81
Region8,19.5101,-99.140361,1,100
Region9,19.510372,-99.234583,1,62
Region9,19.510387,-98.882566,1,62
Region9,19.510583,-99.061111,1,62
Region9,19.5110583,-99.1864917,1,62
Region9,19.5111361,-99.0856556,2,43.5
Region9,19.5118,-99.12418,1,62
Region5,19.5120556,-99.2171944,1,62
Region7,19.512303,-99.242663,1,100
Region9,19.512445,-99.0996583,1,62
Region7,19.513539,-99.26188,1,100
Region9,19.513869,-99.215124,2,62
Region9,19.515181,-99.137054,1,62
Region9,19.51544,-99.24586,1,62
Region5,19.515556,-98.871306,1,62
Vacio,19.515667,-96.877972,1,100
Region9,19.515802,-98.878425,1,62
Region6,19.515842,-96.877905,1,12
Region9,19.5158797,-99.1504175,1,62
Region4,19.516052,-99.235142,3,33
Region9,19.516361,-99.204674,1,62
Region6,19.516445,-99.029975,1,12
Region4,19.5166028,-99.2114111,2,12
Region6,19.5171667,-99.226125,1,62
Region4,19.5172806,-99.2228611,2,12
Region9,19.5174333,-99.0233,1,50
Region9,19.517651,-99.102627,1,62
Region9,19.51787,-99.162693,1,62
Region7,19.518408,-96.914448,1,25
Region9,19.519377,-99.254605,1,62
Region9,19.519418,-99.095676,1,62
Region9,19.51979,-99.222822,1,62
Region6,19.519797,-99.287831,1,62
Region5,19.5202344,-99.2196753,1,62
Region9,19.520465,-99.232943,1,62
Region8,19.520924,-98.888149,1,100
Region9,19.521129,-99.240969,1,62
Region9,19.521301,-99.240361,1,87
Region9,19.521553,-99.239954,1,62
Region9,19.521641,-99.23141,3,53.6666666667
Region9,19.522072,-99.215463,1,87
Region6,19.5222278,-99.167325,1,12
Region9,19.522239,-98.897258,1,62
Region9,19.522381,-103.441094,1,75
Vacio,19.523066,-96.936926,1,100
Region6,19.5234167,-99.0908667,1,12
Region9,19.52408,-99.1957572,1,62
Region4,19.52465,-99.17016,2,12
Region9,19.525361,-99.226656,2,37
Region9,19.5257267,-99.1124461,1,50
Region5,19.526139,-99.271444,1,62
Region9,19.526155,-99.031753,1,87
Region9,19.526158,-99.145456,1,87
Region7,19.52649,-99.179712,3,100
Region9,19.526555,-99.163084,2,43.5
Region7,19.5265806,-99.1424722,1,25
Region5,19.526693,-99.01794,1,62
Region5,19.526863,-99.208704,2,50
Region7,19.5278139,-96.9261167,1,100
Region7,19.52806,-96.897397,1,25
Region9,19.5281822,-99.0288067,2,50
Region5,19.52819,-99.235276,1,62
Region6,19.528218,-96.919643,4,49.5
Region9,19.528806,-99.096406,2,81
Region7,19.530023,-96.924461,1,100
Region6,19.530127,-99.057875,1,12
Region4,19.530533,-99.202406,2,12
Region8,19.530584,-96.883202,1,100
Region6,19.530692,-99.026908,1,12
Region6,19.530749,-101.600142,1,0
Region9,19.532395,-98.889683,1,50
Region9,19.532531,-99.186366,1,87
Region9,19.533547,-99.204758,1,12
Region6,19.5337861,-99.1302139,2,12
Region8,19.5343389,-98.8679861,1,100
Region7,19.5344444,-99.1316667,1,25
Region9,19.5345417,-99.0684528,2,81
Region9,19.53475,-99.0346889,2,37
Region9,19.534879,-99.064641,1,0
Region9,19.53495,-98.884331,1,87
Region5,19.534964,-101.480048,1,100
Region9,19.5352111,-99.0822528,1,62
Region9,19.535799,-99.149348,1,62
Region9,19.536317,-99.20727,1,62
Region9,19.536498,-99.2177601,2,50
Region9,19.536562,-99.240273,1,62
Region9,19.5374722,-99.1210194,2,43.5
Region9,19.5378889,-99.1172889,1,62
Region5,19.5385342,-99.0591578,1,62
Region9,19.538606,-99.026678,1,62
Region6,19.5386528,-99.18375,1,62
Region9,19.538833,-99.20307,2,62
Region6,19.539278,-96.9225,1,12
Region9,19.539672,-99.212097,2,62
Region6,19.539711,-99.206678,1,12
Region9,19.539863,-96.917615,1,87
Region9,19.540058,-99.229053,1,87
Region9,19.54013,-99.192293,1,87
Region6,19.540142,-96.926055,2,12
Region9,19.54228,-99.222717,2,43.5
Region4,19.543004,-99.17957,3,28.6666666667
Region7,19.543444,-99.045444,1,25
Region9,19.543756,-99.2951417,2,43.5
Region7,19.543845,-99.017661,1,25
Region9,19.544034,-99.204316,1,25
Region9,19.5441794,-99.1922717,1,62
Region4,19.54422,-99.30779,1,12
Region9,19.544355,-99.312737,1,62
Region9,19.544404,-99.204082,1,62
Region9,19.5446917,-99.1681167,1,62
Region9,19.545275,-99.201564,2,31
Region9,19.545799,-99.122769,1,50
Region9,19.546182,-99.208646,1,87
Region9,19.546425,-99.144001,2,50
Region9,19.546984,-99.277583,2,43.5
Region5,19.54702,-99.19931,3,41.3333333333
Region9,19.547418,-99.073135,1,87
Region6,19.5474319,-99.2322732,1,75
Region9,19.547512,-99.1559,1,50
Region9,19.547566,-99.211019,4,62
Region9,19.547664,-99.277586,1,62
Region7,19.548077,-96.911844,1,25
Region9,19.548472,-99.206307,1,62
Region9,19.548636,-99.288619,1,62
Region9,19.548734,-99.287539,1,62
Region6,19.548925,-99.2257222,1,62
Region9,19.549136,-99.189353,2,74.5
Region7,19.549799,-99.316073,1,100
Region4,19.55023,-99.20068,2,18.5
Region7,19.550342,-99.170892,1,25
Region9,19.550619,-99.030522,2,43.5
Region9,19.55081,-99.17432,2,43.5
Region9,19.551719,-99.242614,1,12
Region9,19.55306,-99.01514,1,50
Region9,19.553915,-99.211645,1,87
Region7,19.554,-96.89814,1,100
Region9,19.55415,-98.894076,2,62
Region7,19.5545444,-101.3513611,1,100
Region9,19.5546639,-99.0783361,1,50
Region4,19.554875,-99.257614,3,24.6666666667
Region6,19.55509,-99.26755,1,62
Region7,19.555482,-99.227752,1,100
Region9,19.555689,-98.873789,1,62
Vacio,19.5563,-103.3698937,3,79
Region9,19.5565667,-98.8868306,1,62
Region9,19.5599861,-99.2567833,1,87
Region9,19.5602522,-99.2459247,1,25
Region5,19.560298,-99.412293,1,100
Region7,19.560667,-96.947667,1,25
Region4,19.560914,-99.204133,2,12
Region9,19.561301,-96.907301,1,12
Region9,19.561375,-99.022164,1,62
Region9,19.5614395,-99.8376362,1,12
Region8,19.561591,-97.245707,1,100
Region9,19.561894,-98.912091,2,0
Region8,19.561906,-96.926412,1,100
Region9,19.56195,-99.223081,1,50
Region6,19.562328,-98.903032,1,12
Region6,19.562896,-99.124738,3,79
Region9,19.565547,-99.263527,1,62
Region6,19.565756,-98.877622,2,12
Region9,19.566273,-99.212672,1,62
Region4,19.567255,-99.296623,2,18.5
Region8,19.5675722,-98.8209472,1,100
Region9,19.5682,-99.1996028,2,43.5
Region7,19.5682028,-99.0167083,2,75
Region7,19.568308,-96.911067,3,50
Region5,19.568917,-99.245833,1,62
Region9,19.569593,-99.184317,1,62
Region9,19.5704722,-99.0293611,1,62
Region5,19.571181,-99.057581,1,100
Region9,19.572261,-99.256456,1,62
Region9,19.572307,-99.25504,1,62
Region7,19.5731,-99.270344,1,25
Region6,19.574568,-99.302253,1,12
Region4,19.575169,-99.022726,3,20.6666666667
Region9,19.5759778,-99.2491278,1,62
Region9,19.5770056,-99.3154058,1,62
Region5,19.5775833,-99.4200556,1,100
Region9,19.577758,-99.178425,1,62
Region8,19.580708,-99.2078,1,100
Region9,19.5825667,-99.204025,1,62
Region4,19.582924,-99.023029,1,25
Region9,19.583182,-99.232051,1,62
Region9,19.583375,-99.19418,1,62
Region9,19.583639,-99.038083,1,62
Region6,19.583969,-99.221358,1,62
Region6,19.58432,-98.9799,1,12
Region9,19.58455,-99.8721,1,87
Region6,19.5846361,-102.4660306,1,0
Region9,19.584821,-99.202988,1,62
Region9,19.5851278,-98.9211333,1,50
Region9,19.5859094,-99.2645331,1,62
Region5,19.586281,-99.16995,1,62
Region8,19.5869889,-98.9091833,1,100
Region8,19.5871694,-99.0262639,1,100
Region9,19.587359,-99.014784,1,87
Region9,19.5874444,-99.0260194,1,50
Region9,19.58931,-99.233298,2,37
Region9,19.589678,-102.040968,1,62
Region9,19.58981,-99.20066,2,43.5
Region6,19.589896,-99.007787,1,12
Region9,19.5901389,-99.24225,1,62
Region7,19.590764,-96.940409,1,100
Region6,19.592125,-99.191722,1,12
Region9,19.592356,-99.017869,1,62
Region7,19.593255,-98.563084,1,25
Region8,19.593428,-99.257353,1,100
Region5,19.593489,-102.479747,1,100
Region7,19.5935972,-99.3103722,1,100
Vacio,19.596089,-97.011715,1,100
Region6,19.596558,-98.969074,1,62
Region9,19.596906,-98.980922,2,18.5
Region9,19.597546,-99.214954,1,87
Region6,19.5977,-98.9114,1,75
Region9,19.5978083,-98.9939,1,50
Region9,19.5978667,-99.0350111,3,54
Region9,19.598389,-99.239806,2,37
Region3,19.598763,-99.233247,2,18.5
Region9,19.5991758,-99.1878033,1,62
Region6,19.5993611,-99.0113333,1,12
Region4,19.5996222,-99.1766278,3,24.6666666667
Region9,19.6004889,-99.0012194,1,62
Region4,19.6005556,-99.0385833,2,12
Region9,19.601361,-99.018978,1,87
Region7,19.601472,-99.260583,1,25
Region7,19.601577,-101.294876,1,100
Region6,19.602512,-99.054665,1,62
Region6,19.603038,-99.357367,2,12
Region9,19.603528,-99.286139,1,100
Region6,19.6036778,-99.1666944,3,16.3333333333
Region9,19.604507,-99.177513,2,43.5
Region9,19.6048667,-99.0487306,1,62
Region9,19.606301,-99.251809,2,87
Region9,19.6065,-99.184428,1,62
Region9,19.607944,-99.263652,1,37
Region9,19.6079886,-99.2176108,1,62
Region9,19.608344,-99.214161,3,87.3333333333
Region9,19.6087222,-99.1671389,2,43.5
Region9,19.608778,-99.189528,2,62
Region9,19.609494,-99.031801,1,62
Region7,19.6101111,-99.2429444,1,25
Region9,19.612003,-99.180075,1,62
Region9,19.612336,-98.9809,2,68.5
Region7,19.61268,-99.157763,1,25
Region6,19.613742,-98.99274,2,62
Region9,19.61375,-99.048479,1,62
Region9,19.614616,-99.020347,1,62
Region9,19.615,-98.9656,2,43.5
Region9,19.615154,-99.292473,2,56
Region7,19.617539,-99.23033,1,100
Region9,19.61755,-98.93659,1,12
Region7,19.618098,-99.063048,1,100
Region7,19.618173,-99.240236,1,25
Region9,19.619017,-99.171975,1,62
Region9,19.6190369,-99.1829619,1,62
Region9,19.619225,-99.0017194,1,62
Region6,19.6195333,-98.9963361,1,12
Region9,19.620311,-99.200358,1,87
Region7,19.620403,-97.054197,1,100
Region9,19.620843,-99.205206,2,81
Region9,19.62149,-99.3166,1,62
Region9,19.6229111,-99.0746444,1,62
Region5,19.623469,-99.085692,1,12
Region4,19.623639,-99.197475,3,24.6666666667
Region5,19.624168,-98.991496,1,62
Region5,19.624552,-99.104472,1,12
Region6,19.625175,-99.0281389,1,12
Region9,19.6260767,-99.3099281,1,62
Region5,19.626535,-103.416833,1,100
Region5,19.6271667,-99.0517917,1,62
Region6,19.627231,-99.141996,1,62
Region9,19.627611,-99.240167,1,37
Region6,19.627854,-99.417966,2,12
Region9,19.628136,-99.234739,1,62
Region9,19.628267,-99.164194,1,62
Region6,19.628346,-99.029463,1,12
Region9,19.62932,-99.131134,1,62
Region6,19.62982,-99.018364,3,12
Region4,19.630254,-99.205328,2,18.5
Region9,19.6302778,-99.0835,2,62
Region9,19.6312,-99.10576,1,62
Region6,19.631868,-99.071999,3,41.3333333333
Region9,19.6331261,-99.1918244,1,62
Region9,19.633537,-99.10281,3,28.6666666667
Region6,19.6336,-99.784472,1,12
Region6,19.6341194,-99.1219944,2,37
Region6,19.634475,-99.172666,1,62
Region9,19.6346258,-99.1117964,1,62
Region2,19.635907,-97.094077,1,12
Region9,19.636297,-99.140802,1,62
Region6,19.636353,-99.056628,1,12
Region4,19.636657,-98.99029,2,18.5
